GEOID,Typology
36061021200,LI - Ongoing Gentrification
36061024700,LI - Not Losing Low-Income Households
36061026100,LI - Not Losing Low-Income Households
36061027100,LI - Ongoing Gentrification
36061029500,LI - Ongoing Gentrification
36081013500,MHI - Not Losing Low-Income Households
36081014700,MHI - Advanced Gentrification
36071002200,LI - Not Losing Low-Income Households
36071012900,MHI - At Risk of Exclusion
36071013300,MHI - Displacement of LI hh - Ongoing Exclusion
36071013800,MHI - Displacement of LI hh - Ongoing Exclusion
36071014700,MHI - At Risk of Exclusion
36079011100,MHI - Displacement of LI hh - Ongoing Exclusion
36081004500,MHI - Not Losing Low-Income Households
36081008700,LI - Not Losing Low-Income Households
36081010400,MHI - Not Losing Low-Income Households
36081012601,MHI - Not Losing Low-Income Households
36081020800,MHI - Displacement of LI hh - Ongoing Exclusion
36081024000,LI - At Risk of Gentrification
36081027100,LI - Not Losing Low-Income Households
36081028300,LI - Ongoing Displacement of Low- Income Households
36081037500,LI - Not Losing Low-Income Households
36081041400,LI - At Risk of Gentrification
36081043200,MHI - Advanced Gentrification
36081044000,LI - Ongoing Displacement of Low- Income Households
36081045900,LI - Not Losing Low-Income Households
36081047500,LI - Not Losing Low-Income Households
36081050800,MHI - Not Losing Low-Income Households
36081055900,LI - Ongoing Gentrification
36081058500,MHI - At Risk of Exclusion
36081061800,MHI - Displacement of LI hh - Ongoing Exclusion
36081065600,MHI - Not Losing Low-Income Households
36081067700,MHI - At Risk of Exclusion
36081070900,MHI - At Risk of Exclusion
36081072100,LI - Not Losing Low-Income Households
36081081400,LI - Ongoing Gentrification
36081094203,LI - Not Losing Low-Income Households
36081125700,LI - Not Losing Low-Income Households
36081134700,LI - Not Losing Low-Income Households
36081157901,MHI - Displacement of LI hh - Ongoing Exclusion
36103110300,MHI - At Risk of Exclusion
36103111201,LI - Ongoing Displacement of Low- Income Households
36103111602,MHI - At Risk of Exclusion
36103112104,MHI - At Risk of Exclusion
36103123301,LI - Not Losing Low-Income Households
36103134703,MHI - At Risk of Exclusion
36103135103,MHI - At Risk of Exclusion
36103135401,MHI - At Risk of Exclusion
36103146606,MHI - At Risk of Exclusion
36103146704,MHI - Not Losing Low-Income Households
36103147100,MHI - At Risk of Exclusion
36103158115,MHI - Not Losing Low-Income Households
36103158403,LI - Not Losing Low-Income Households
36103158508,MHI - Displacement of LI hh - Ongoing Exclusion
36103158707,LI - Not Losing Low-Income Households
36103159407,LI - Not Losing Low-Income Households
36103170101,LI - Ongoing Gentrification
36103190601,MHI - Displacement of LI hh - Ongoing Exclusion
36103201004,LI - Ongoing Displacement of Low- Income Households
36105951000,LI - Not Losing Low-Income Households
36105952300,LI - Not Losing Low-Income Households
36111950900,LI - Ongoing Displacement of Low- Income Households
36111953600,MHI - Not Losing Low-Income Households
36119000801,MHI - Displacement of LI hh - Ongoing Exclusion
36119002104,LI - Not Losing Low-Income Households
36119002401,LI - Not Losing Low-Income Households
36119002600,LI - Not Losing Low-Income Households
36119003700,LI - Not Losing Low-Income Households
36119005001,MHI - At Risk of Exclusion
36119008401,MHI - Not Losing Low-Income Households
36085002001,MHI - Displacement of LI hh - Ongoing Exclusion
36085007400,LI - Not Losing Low-Income Households
36085012100,MHI - Displacement of LI hh - Ongoing Exclusion
36085015602,MHI - At Risk of Exclusion
36085017700,MHI - At Risk of Exclusion
36085021300,LI - Not Losing Low-Income Households
36085032300,LI - Not Losing Low-Income Households
36087011501,MHI - At Risk of Exclusion
36059412000,LI - Not Losing Low-Income Households
36061000900,MHI - Displacement of LI hh - Ongoing Exclusion
36103111601,MHI - At Risk of Exclusion
36059412700,MHI - At Risk of Exclusion
36103112210,MHI - At Risk of Exclusion
36103122405,LI - Not Losing Low-Income Households
36059521400,MHI - At Risk of Exclusion
36047038200,LI - Not Losing Low-Income Households
36081015600,LI - Not Losing Low-Income Households
36047051300,MHI - Advanced Gentrification
36081036600,LI - Not Losing Low-Income Households
36081074300,LI - Ongoing Displacement of Low- Income Households
36081117100,LI - Not Losing Low-Income Households
36081119900,LI - Not Losing Low-Income Households
36081077902,MHI - At Risk of Exclusion
36085004700,MHI - Not Losing Low-Income Households
36059302101,MHI - At Risk of Exclusion
36059302900,MHI - At Risk of Exclusion
36059304202,LI - Not Losing Low-Income Households
36087010503,MHI - Not Losing Low-Income Households
36005012901,LI - Not Losing Low-Income Households
36005021302,LI - Ongoing Displacement of Low- Income Households
36047058800,MHI - Not Losing Low-Income Households
36081049700,LI - Not Losing Low-Income Households
36005017300,LI - Not Losing Low-Income Households
36079011600,MHI - At Risk of Exclusion
36081045400,LI - Not Losing Low-Income Households
36081056800,LI - Not Losing Low-Income Households
36081114100,MHI - At Risk of Exclusion
36081157903,MHI - At Risk of Exclusion
36081061200,MHI - Advanced Gentrification
36103146001,MHI - Not Losing Low-Income Households
36103146500,MHI - Not Losing Low-Income Households
36103147503,MHI - At Risk of Exclusion
36047005601,LI - Not Losing Low-Income Households
36047024300,LI - Ongoing Gentrification
36047051800,MHI - Advanced Gentrification
36047102800,MHI - Not Losing Low-Income Households
36059407301,LI - Ongoing Gentrification
36103110102,MHI - Displacement of LI hh - Ongoing Exclusion
36103134906,LI - Not Losing Low-Income Households
36103158607,LI - Not Losing Low-Income Households
36081107201,MHI - At Risk of Exclusion
36059304001,MHI - Displacement of LI hh - Ongoing Exclusion
36085018901,LI - Not Losing Low-Income Households
36061013300,MHI - Advanced Gentrification
36103158711,LI - Not Losing Low-Income Households
36103159103,LI - Not Losing Low-Income Households
36103159404,LI - Not Losing Low-Income Households
36103159506,LI - Not Losing Low-Income Households
36061022102,LI - Ongoing Displacement of Low- Income Households
36061002100,MHI - Displacement of LI hh - Ongoing Exclusion
36061010100,MHI - At Risk of Exclusion
36059408300,MHI - Not Losing Low-Income Households
36103135003,MHI - At Risk of Exclusion
36061009900,MHI - Displacement of LI hh - Ongoing Exclusion
36027300000,LI - Not Losing Low-Income Households
36061017300,MHI - At Risk of Exclusion
36103112001,LI - Not Losing Low-Income Households
36061022900,LI - Ongoing Gentrification
36111950600,MHI - At Risk of Exclusion
36119008404,MHI - Displacement of LI hh - Ongoing Exclusion
36047019100,MHI - Advanced Gentrification
36071014600,MHI - Displacement of LI hh - Ongoing Exclusion
36047031500,MHI - Not Losing Low-Income Households
36047043900,LI - At Risk of Gentrification
36111951800,LI - Not Losing Low-Income Households
36111952800,MHI - At Risk of Exclusion
36111954000,LI - Not Losing Low-Income Households
36119001302,LI - Not Losing Low-Income Households
36119001700,LI - Not Losing Low-Income Households
36047008800,MHI - Advanced Gentrification
36071000600,LI - Ongoing Displacement of Low- Income Households
36047023200,LI - Not Losing Low-Income Households
36081000100,MHI - At Risk of Exclusion
36047037300,LI - Not Losing Low-Income Households
36047078600,LI - Not Losing Low-Income Households
36047029400,MHI - Not Losing Low-Income Households
36047034100,LI - Ongoing Gentrification
36047035700,LI - Not Losing Low-Income Households
36047041401,MHI - Displacement of LI hh - Ongoing Exclusion
36047044800,MHI - At Risk of Exclusion
36047047400,LI - Not Losing Low-Income Households
36047049500,MHI - Advanced Gentrification
36047050300,MHI - Advanced Gentrification
36047053100,LI - At Risk of Gentrification
36047055100,MHI - Advanced Gentrification
36047058900,MHI - Advanced Gentrification
36047072200,MHI - Not Losing Low-Income Households
36047080000,MHI - Advanced Gentrification
36047082600,LI - Not Losing Low-Income Households
36047085400,LI - Not Losing Low-Income Households
36047091800,LI - Not Losing Low-Income Households
36047100800,MHI - Advanced Gentrification
36047118800,LI - Ongoing Displacement of Low- Income Households
36027040001,LI - Not Losing Low-Income Households
36027070102,LI - Not Losing Low-Income Households
36027140400,MHI - At Risk of Exclusion
36047005400,MHI - At Risk of Exclusion
36047007000,LI - Not Losing Low-Income Households
36047008500,LI - Not Losing Low-Income Households
36047013700,MHI - At Risk of Exclusion
36047015700,MHI - Displacement of LI hh - Ongoing Exclusion
36047019500,MHI - Advanced Gentrification
36047021200,LI - Not Losing Low-Income Households
36047025300,LI - Ongoing Gentrification
36047026700,LI - Not Losing Low-Income Households
36059300300,LI - Not Losing Low-Income Households
36059303301,MHI - At Risk of Exclusion
36059404400,MHI - At Risk of Exclusion
36059406001,LI - Not Losing Low-Income Households
36059408900,MHI - Advanced Gentrification
36059410400,MHI - Displacement of LI hh - Ongoing Exclusion
36059412200,LI - Ongoing Displacement of Low- Income Households
36059414301,LI - Not Losing Low-Income Households
36059415700,MHI - At Risk of Exclusion
36059517301,LI - Ongoing Displacement of Low- Income Households
36059518400,MHI - Displacement of LI hh - Ongoing Exclusion
36059519801,MHI - Displacement of LI hh - Ongoing Exclusion
36061003602,LI - Not Losing Low-Income Households
36061007400,MHI - At Risk of Exclusion
36061009500,MHI - Displacement of LI hh - Ongoing Exclusion
36061013200,MHI - At Risk of Exclusion
36061014602,MHI - Not Losing Low-Income Households
36061017700,LI - Not Losing Low-Income Households
36061019400,LI - Not Losing Low-Income Households
36061022800,LI - At Risk of Gentrification
36061024100,LI - Ongoing Gentrification
36061028100,MHI - Displacement of LI hh - Ongoing Exclusion
36005019300,LI - Not Losing Low-Income Households
36081063900,MHI - Not Losing Low-Income Households
36081069400,MHI - Not Losing Low-Income Households
36103111802,MHI - At Risk of Exclusion
36103123002,MHI - Not Losing Low-Income Households
36103135005,LI - Not Losing Low-Income Households
36103146604,MHI - Not Losing Low-Income Households
36081086400,MHI - Advanced Gentrification
36081092900,LI - Not Losing Low-Income Households
36081103300,MHI - At Risk of Exclusion
36081120700,MHI - Displacement of LI hh - Ongoing Exclusion
36081150702,MHI - Displacement of LI hh - Ongoing Exclusion
36081157101,MHI - At Risk of Exclusion
36085000300,LI - Ongoing Displacement of Low- Income Households
36085010500,LI - Not Losing Low-Income Households
36085023900,LI - Not Losing Low-Income Households
36103146901,MHI - At Risk of Exclusion
36103147501,MHI - At Risk of Exclusion
36103158103,LI - Not Losing Low-Income Households
36103158304,MHI - At Risk of Exclusion
36103158710,LI - Not Losing Low-Income Households
36103159300,LI - Not Losing Low-Income Households
36103190704,LI - Not Losing Low-Income Households
36005004300,LI - Not Losing Low-Income Households
36005006500,LI - Not Losing Low-Income Households
36071000100,LI - Not Losing Low-Income Households
36071012700,LI - Not Losing Low-Income Households
36071014900,MHI - At Risk of Exclusion
36087010802,MHI - At Risk of Exclusion
36087011401,MHI - At Risk of Exclusion
36105950500,LI - Not Losing Low-Income Households
36105952100,MHI - Not Losing Low-Income Households
36111950200,LI - Not Losing Low-Income Households
36005013000,MHI - Displacement of LI hh - Ongoing Exclusion
36005015300,LI - Not Losing Low-Income Households
36005022500,LI - Ongoing Displacement of Low- Income Households
36005026100,MHI - Not Losing Low-Income Households
36005028100,MHI - Not Losing Low-Income Households
36005033800,MHI - Not Losing Low-Income Households
36005036400,MHI - Not Losing Low-Income Households
36005040100,LI - Not Losing Low-Income Households
36005040701,LI - Ongoing Displacement of Low- Income Households
36005041400,MHI - Advanced Gentrification
36079010600,MHI - Displacement of LI hh - Ongoing Exclusion
36081010100,LI - Ongoing Gentrification
36081011400,LI - Not Losing Low-Income Households
36081012800,MHI - At Risk of Exclusion
36081014201,LI - Ongoing Displacement of Low- Income Households
36081018200,MHI - Not Losing Low-Income Households
36081024500,MHI - Not Losing Low-Income Households
36081028100,LI - Not Losing Low-Income Households
36111954100,LI - Not Losing Low-Income Households
36119002000,MHI - At Risk of Exclusion
36119002204,LI - Not Losing Low-Income Households
36119003300,LI - Not Losing Low-Income Households
36119004300,LI - Not Losing Low-Income Households
36119005701,LI - Not Losing Low-Income Households
36119007100,MHI - At Risk of Exclusion
36081036100,LI - Not Losing Low-Income Households
36081041100,LI - Not Losing Low-Income Households
36081043400,MHI - Not Losing Low-Income Households
36081047900,LI - Not Losing Low-Income Households
36081050000,LI - Not Losing Low-Income Households
36103122602,MHI - At Risk of Exclusion
36103123500,LI - Not Losing Low-Income Households
36103124102,LI - Not Losing Low-Income Households
36103134903,MHI - At Risk of Exclusion
36103135104,MHI - At Risk of Exclusion
36103145805,MHI - At Risk of Exclusion
36047040200,LI - Not Losing Low-Income Households
36047047800,LI - Ongoing Gentrification
36047020000,MHI - Not Losing Low-Income Households
36047029200,LI - Ongoing Displacement of Low- Income Households
36059404500,LI - Not Losing Low-Income Households
36059406201,LI - Not Losing Low-Income Households
36059407501,LI - Not Losing Low-Income Households
36059408500,MHI - At Risk of Exclusion
36059409500,MHI - At Risk of Exclusion
36059410500,LI - Ongoing Displacement of Low- Income Households
36005031200,MHI - Displacement of LI hh - Ongoing Exclusion
36005036300,LI - Not Losing Low-Income Households
36005037200,MHI - Displacement of LI hh - Ongoing Exclusion
36005042500,LI - At Risk of Gentrification
36005048400,MHI - Displacement of LI hh - Ongoing Exclusion
36059518600,MHI - At Risk of Exclusion
36061015001,MHI - At Risk of Exclusion
36085020100,LI - Not Losing Low-Income Households
36081109900,MHI - Displacement of LI hh - Ongoing Exclusion
36081116100,LI - Not Losing Low-Income Households
36103146706,MHI - At Risk of Exclusion
36059300400,LI - Not Losing Low-Income Households
36059302400,MHI - Displacement of LI hh - Ongoing Exclusion
36059303202,LI - Ongoing Displacement of Low- Income Households
36059404300,MHI - At Risk of Exclusion
36085027301,LI - Not Losing Low-Income Households
36087012000,MHI - Displacement of LI hh - Ongoing Exclusion
36059415500,MHI - At Risk of Exclusion
36059517102,MHI - At Risk of Exclusion
36059518502,MHI - At Risk of Exclusion
36059520200,MHI - At Risk of Exclusion
36059521100,MHI - At Risk of Exclusion
36059522000,LI - Not Losing Low-Income Households
36103110401,MHI - At Risk of Exclusion
36119004100,LI - Not Losing Low-Income Households
36119005002,MHI - Displacement of LI hh - Ongoing Exclusion
36119006801,MHI - At Risk of Exclusion
36119007600,MHI - Displacement of LI hh - Ongoing Exclusion
36119008403,LI - Ongoing Displacement of Low- Income Households
36047014800,MHI - At Risk of Exclusion
36047016000,MHI - Advanced Gentrification
36047018100,MHI - At Risk of Exclusion
36047019400,LI - Ongoing Gentrification
36047021500,MHI - Advanced Gentrification
36047093800,LI - Not Losing Low-Income Households
36047096800,LI - Not Losing Low-Income Households
36081056700,MHI - At Risk of Exclusion
36081134100,MHI - At Risk of Exclusion
36047024200,LI - Not Losing Low-Income Households
36071014400,MHI - Displacement of LI hh - Ongoing Exclusion
36081058900,LI - At Risk of Gentrification
36081061602,MHI - Not Losing Low-Income Households
36081064101,MHI - Displacement of LI hh - Ongoing Exclusion
36081065900,MHI - Not Losing Low-Income Households
36081067900,LI - Not Losing Low-Income Households
36005026300,LI - Not Losing Low-Income Households
36085003600,LI - Ongoing Displacement of Low- Income Households
36085008100,LI - Not Losing Low-Income Households
36079011000,MHI - At Risk of Exclusion
36005023200,MHI - Displacement of LI hh - Ongoing Exclusion
36005023900,LI - Ongoing Displacement of Low- Income Households
36047003300,MHI - At Risk of Exclusion
36047004600,MHI - At Risk of Exclusion
36047010100,LI - Not Losing Low-Income Households
36047057200,LI - Not Losing Low-Income Households
36047058600,MHI - Not Losing Low-Income Households
36047065000,LI - Not Losing Low-Income Households
36081037100,LI - Not Losing Low-Income Households
36081045200,LI - Not Losing Low-Income Households
36081046300,LI - Not Losing Low-Income Households
36081048500,MHI - Not Losing Low-Income Households
36081050400,LI - Not Losing Low-Income Households
36081052800,LI - Not Losing Low-Income Households
36081054700,LI - Ongoing Gentrification
36005037600,MHI - Advanced Gentrification
36047113000,LI - Ongoing Displacement of Low- Income Households
36047115800,LI - Not Losing Low-Income Households
36047119200,LI - Not Losing Low-Income Households
36119000300,LI - Not Losing Low-Income Households
36119000802,LI - Not Losing Low-Income Households
36005027900,MHI - Not Losing Low-Income Households
36005029600,MHI - Not Losing Low-Income Households
36071002100,LI - Not Losing Low-Income Households
36047090600,LI - Not Losing Low-Income Households
36081080900,MHI - Not Losing Low-Income Households
36103111506,LI - Not Losing Low-Income Households
36103112204,MHI - Displacement of LI hh - Ongoing Exclusion
36103122502,MHI - Not Losing Low-Income Households
36047072600,MHI - At Risk of Exclusion
36027140700,MHI - At Risk of Exclusion
36061015500,MHI - Not Losing Low-Income Households
36061016100,MHI - At Risk of Exclusion
36061018300,MHI - At Risk of Exclusion
36061019300,LI - At Risk of Gentrification
36061023600,LI - Not Losing Low-Income Households
36047074600,MHI - At Risk of Exclusion
36047078800,LI - Not Losing Low-Income Households
36103170201,MHI - At Risk of Exclusion
36103201003,LI - Not Losing Low-Income Households
36105950900,LI - Not Losing Low-Income Households
36105952000,MHI - At Risk of Exclusion
36005015800,MHI - Not Losing Low-Income Households
36047039500,LI - Ongoing Displacement of Low- Income Households
36047041402,LI - Ongoing Gentrification
36047042400,LI - Ongoing Displacement of Low- Income Households
36047044500,LI - Ongoing Displacement of Low- Income Households
36047047700,MHI - Advanced Gentrification
36047050900,LI - At Risk of Gentrification
36047051900,MHI - Advanced Gentrification
36061001402,LI - Not Losing Low-Income Households
36061003601,LI - Ongoing Gentrification
36061004500,MHI - At Risk of Exclusion
36061006700,MHI - At Risk of Exclusion
36061010800,MHI - Displacement of LI hh - Ongoing Exclusion
36061011500,MHI - Advanced Gentrification
36061013900,MHI - At Risk of Exclusion
36103158001,MHI - At Risk of Exclusion
36103158107,LI - Not Losing Low-Income Households
36111952700,MHI - At Risk of Exclusion
36111954200,MHI - At Risk of Exclusion
36005003900,LI - Not Losing Low-Income Households
36081018700,MHI - At Risk of Exclusion
36081024700,LI - At Risk of Gentrification
36081027200,LI - Ongoing Displacement of Low- Income Households
36081029500,MHI - Advanced Gentrification
36081033000,MHI - Not Losing Low-Income Households
36081035800,MHI - Not Losing Low-Income Households
36103158502,LI - Not Losing Low-Income Households
36103158605,MHI - Not Losing Low-Income Households
36103158709,LI - Not Losing Low-Income Households
36047009000,LI - At Risk of Gentrification
36047027400,LI - Not Losing Low-Income Households
36047026300,LI - Not Losing Low-Income Households
36047029100,LI - Ongoing Displacement of Low- Income Households
36047031300,LI - Ongoing Displacement of Low- Income Households
36047032900,LI - At Risk of Gentrification
36047035400,LI - Ongoing Displacement of Low- Income Households
36047036400,LI - Ongoing Displacement of Low- Income Households
36081001800,LI - Not Losing Low-Income Households
36081003200,MHI - Not Losing Low-Income Households
36081004401,LI - Not Losing Low-Income Households
36081007300,LI - Ongoing Displacement of Low- Income Households
36081009100,LI - Ongoing Gentrification
36081010300,MHI - Advanced Gentrification
36081015000,MHI - Advanced Gentrification
36081017900,LI - At Risk of Gentrification
36081096400,LI - Not Losing Low-Income Households
36103169701,MHI - Displacement of LI hh - Ongoing Exclusion
36079010800,MHI - At Risk of Exclusion
36081011600,MHI - Not Losing Low-Income Households
36081026000,LI - Not Losing Low-Income Households
36081074700,MHI - Not Losing Low-Income Households
36081142900,MHI - At Risk of Exclusion
36059411200,LI - Not Losing Low-Income Households
36103145804,LI - Not Losing Low-Income Households
36103146902,MHI - At Risk of Exclusion
36119007401,LI - Not Losing Low-Income Households
36111950100,MHI - Not Losing Low-Income Households
36005045101,MHI - At Risk of Exclusion
36061027500,MHI - At Risk of Exclusion
36047056800,MHI - At Risk of Exclusion
36005034200,MHI - Not Losing Low-Income Households
36061004200,MHI - Displacement of LI hh - Ongoing Exclusion
36047010000,LI - Not Losing Low-Income Households
36047017100,MHI - At Risk of Exclusion
36047028100,LI - Not Losing Low-Income Households
36047037000,MHI - At Risk of Exclusion
36047047000,LI - Ongoing Gentrification
36047058000,LI - At Risk of Gentrification
36061003400,LI - Ongoing Gentrification
36005019900,LI - Ongoing Displacement of Low- Income Households
36047082200,LI - Not Losing Low-Income Households
36061010602,MHI - Not Losing Low-Income Households
36047091000,LI - Not Losing Low-Income Households
36061016200,LI - Not Losing Low-Income Households
36047020300,MHI - Advanced Gentrification
36061005600,MHI - Not Losing Low-Income Households
36071014202,MHI - At Risk of Exclusion
36061019600,LI - Not Losing Low-Income Households
36119000103,LI - Not Losing Low-Income Households
36047023300,LI - Not Losing Low-Income Households
36081000600,MHI - Not Losing Low-Income Households
36047025901,LI - Ongoing Gentrification
36047036700,LI - Ongoing Gentrification
36081002000,MHI - Advanced Gentrification
36059413500,LI - Not Losing Low-Income Households
36081115100,MHI - At Risk of Exclusion
36081040400,LI - Not Losing Low-Income Households
36081073100,MHI - At Risk of Exclusion
36081010800,LI - Ongoing Gentrification
36047040800,MHI - Not Losing Low-Income Households
36081022002,LI - Not Losing Low-Income Households
36047059402,MHI - At Risk of Exclusion
36081040300,LI - Not Losing Low-Income Households
36047073400,MHI - Displacement of LI hh - Ongoing Exclusion
36047092800,MHI - Not Losing Low-Income Households
36081056600,LI - Not Losing Low-Income Households
36081068300,LI - Ongoing Displacement of Low- Income Households
36061021000,LI - Not Losing Low-Income Households
36047010400,LI - Not Losing Low-Income Households
36047015900,MHI - At Risk of Exclusion
36047033600,MHI - Advanced Gentrification
36081033900,LI - Ongoing Displacement of Low- Income Households
36059520600,MHI - At Risk of Exclusion
36047111800,LI - Not Losing Low-Income Households
36081092500,LI - Not Losing Low-Income Households
36059302600,MHI - At Risk of Exclusion
36085019700,MHI - At Risk of Exclusion
36059409300,MHI - At Risk of Exclusion
36081003400,LI - Not Losing Low-Income Households
36047062200,MHI - Advanced Gentrification
36081051000,MHI - Advanced Gentrification
36047076400,LI - Ongoing Gentrification
36081020600,MHI - Displacement of LI hh - Ongoing Exclusion
36047101000,MHI - Advanced Gentrification
36059416702,LI - Not Losing Low-Income Households
36103146203,LI - Not Losing Low-Income Households
36059521602,MHI - At Risk of Exclusion
36103111504,MHI - At Risk of Exclusion
36085024800,LI - Not Losing Low-Income Households
36059412301,LI - Not Losing Low-Income Households
36059519500,LI - Not Losing Low-Income Households
36005008400,MHI - Displacement of LI hh - Ongoing Exclusion
36047116000,LI - Not Losing Low-Income Households
36047003700,MHI - Advanced Gentrification
36061016800,LI - Not Losing Low-Income Households
36081085900,LI - Not Losing Low-Income Households
36085027302,LI - Not Losing Low-Income Households
36061020600,LI - Not Losing Low-Income Households
36081004002,MHI - Displacement of LI hh - Ongoing Exclusion
36081014500,LI - Ongoing Displacement of Low- Income Households
36081049500,LI - Not Losing Low-Income Households
36047096400,MHI - Not Losing Low-Income Households
36103147402,MHI - At Risk of Exclusion
36061006300,MHI - At Risk of Exclusion
36111952000,LI - Not Losing Low-Income Households
36047000900,MHI - Displacement of LI hh - Ongoing Exclusion
36047016900,MHI - Advanced Gentrification
36047030600,LI - Not Losing Low-Income Households
36081005700,LI - Ongoing Gentrification
36047053800,LI - At Risk of Gentrification
36047076600,MHI - Advanced Gentrification
36103159201,LI - Not Losing Low-Income Households
36081099200,LI - Not Losing Low-Income Households
36047043000,LI - At Risk of Gentrification
36081027000,LI - Ongoing Gentrification
36047067400,MHI - Not Losing Low-Income Households
36081050201,MHI - Not Losing Low-Income Households
36047079200,LI - Not Losing Low-Income Households
36081062000,MHI - At Risk of Exclusion
36047118202,LI - Not Losing Low-Income Households
36081091601,MHI - At Risk of Exclusion
36059519704,MHI - At Risk of Exclusion
36103111803,MHI - At Risk of Exclusion
36059301900,MHI - At Risk of Exclusion
36005026602,MHI - Not Losing Low-Income Households
36027010000,LI - Not Losing Low-Income Households
36047036001,LI - Not Losing Low-Income Households
36047095800,MHI - Not Losing Low-Income Households
36047091600,LI - Not Losing Low-Income Households
36061014700,MHI - Displacement of LI hh - Ongoing Exclusion
36005025300,LI - Ongoing Displacement of Low- Income Households
36047051400,LI - Not Losing Low-Income Households
36081052500,MHI - Advanced Gentrification
36047008200,LI - At Risk of Gentrification
36047026200,MHI - Not Losing Low-Income Households
36047037900,LI - Ongoing Gentrification
36047049800,MHI - Advanced Gentrification
36047073800,MHI - Displacement of LI hh - Ongoing Exclusion
36047089800,LI - At Risk of Gentrification
36059405301,LI - Not Losing Low-Income Households
36059414501,LI - Not Losing Low-Income Households
36061012500,MHI - Advanced Gentrification
36103111804,MHI - At Risk of Exclusion
36047043400,LI - Not Losing Low-Income Households
36059411600,MHI - Displacement of LI hh - Ongoing Exclusion
36085022300,LI - Ongoing Displacement of Low- Income Households
36005002500,LI - Not Losing Low-Income Households
36081017400,MHI - At Risk of Exclusion
36081063500,LI - Not Losing Low-Income Households
36081092200,MHI - At Risk of Exclusion
36103112212,MHI - At Risk of Exclusion
36103147200,LI - Ongoing Displacement of Low- Income Households
36119004500,MHI - Advanced Gentrification
36047004100,MHI - Displacement of LI hh - Ongoing Exclusion
36103111002,LI - Not Losing Low-Income Households
36005036100,LI - Not Losing Low-Income Households
36005039902,LI - Not Losing Low-Income Households
36047006200,MHI - Advanced Gentrification
36047019800,MHI - At Risk of Exclusion
36047029000,MHI - Displacement of LI hh - Ongoing Exclusion
36047044600,LI - Not Losing Low-Income Households
36047056000,MHI - Advanced Gentrification
36047084600,LI - At Risk of Gentrification
36047112600,LI - Not Losing Low-Income Households
36081039800,MHI - Not Losing Low-Income Households
36119001403,LI - Not Losing Low-Income Households
36081037300,LI - At Risk of Gentrification
36047065600,MHI - At Risk of Exclusion
36061007700,MHI - At Risk of Exclusion
36061018900,LI - Not Losing Low-Income Households
36081001600,LI - Not Losing Low-Income Households
36081012200,MHI - Displacement of LI hh - Ongoing Exclusion
36081027600,LI - Not Losing Low-Income Households
36081048100,LI - Not Losing Low-Income Households
36081157902,MHI - At Risk of Exclusion
36087012600,MHI - At Risk of Exclusion
36103111001,MHI - Displacement of LI hh - Ongoing Exclusion
36103146705,MHI - At Risk of Exclusion
36119003000,LI - Not Losing Low-Income Households
09001010700,LI - Not Losing Low-Income Households
09001022000,LI - Not Losing Low-Income Households
09001042500,MHI - At Risk of Exclusion
09001043500,MHI - Displacement of LI hh - Ongoing Exclusion
09001060100,MHI - Displacement of LI hh - Ongoing Exclusion
09001061600,MHI - Displacement of LI hh - Ongoing Exclusion
09001071200,LI - Not Losing Low-Income Households
09001205300,MHI - At Risk of Exclusion
09001245400,MHI - Displacement of LI hh - Ongoing Exclusion
09005296100,MHI - Displacement of LI hh - Ongoing Exclusion
09005310601,MHI - At Risk of Exclusion
09009120100,MHI - Not Losing Low-Income Households
09009141200,LI - Ongoing Displacement of Low- Income Households
09009171300,LI - Not Losing Low-Income Households
09009175100,MHI - At Risk of Exclusion
09009350100,LI - Not Losing Low-Income Households
09009351700,LI - Not Losing Low-Income Households
09001010101,MHI - At Risk of Exclusion
09001010800,MHI - At Risk of Exclusion
09001042600,MHI - Displacement of LI hh - Ongoing Exclusion
09001043400,LI - Not Losing Low-Income Households
09001044600,MHI - At Risk of Exclusion
09001060800,MHI - At Risk of Exclusion
09001061200,LI - Not Losing Low-Income Households
09001070200,LI - Ongoing Displacement of Low- Income Households
09001070900,LI - Not Losing Low-Income Households
09001071900,LI - Not Losing Low-Income Households
09001072400,LI - Not Losing Low-Income Households
09001073200,LI - Ongoing Displacement of Low- Income Households
09001073900,LI - Not Losing Low-Income Households
09001081300,LI - Not Losing Low-Income Households
09001110301,LI - Not Losing Low-Income Households
09001210100,LI - Not Losing Low-Income Households
09001245300,LI - Not Losing Low-Income Households
09005265100,MHI - Displacement of LI hh - Ongoing Exclusion
09005310200,LI - Not Losing Low-Income Households
09005310801,LI - Ongoing Displacement of Low- Income Households
09005360300,LI - Not Losing Low-Income Households
09009125300,LI - Not Losing Low-Income Households
09009140800,LI - Not Losing Low-Income Households
09009141600,LI - Not Losing Low-Income Households
09009150800,MHI - Displacement of LI hh - Ongoing Exclusion
09009154800,MHI - At Risk of Exclusion
09009165200,MHI - At Risk of Exclusion
09009171400,LI - Not Losing Low-Income Households
09009175200,LI - Ongoing Displacement of Low- Income Households
09009180200,LI - Not Losing Low-Income Households
09009184400,MHI - At Risk of Exclusion
09009190303,MHI - At Risk of Exclusion
09009352100,LI - Not Losing Low-Income Households
09009361200,MHI - Not Losing Low-Income Households
09001010202,MHI - Displacement of LI hh - Ongoing Exclusion
09001042700,MHI - At Risk of Exclusion
09001070500,LI - Not Losing Low-Income Households
