GEOID,Typology
36047016500,MHI - At Risk of Exclusion
36047016700,MHI - Displacement of LI hh - Ongoing Exclusion
36047017800,LI - Not Losing Low-Income Households
36047018000,MHI - Not Losing Low-Income Households
36047018600,MHI - Advanced Gentrification
36047019600,LI - At Risk of Gentrification
36047019900,MHI - Advanced Gentrification
36047031900,LI - Not Losing Low-Income Households
36047032300,LI - Ongoing Gentrification
36047032700,LI - Not Losing Low-Income Households
36047033700,LI - Ongoing Displacement of Low- Income Households
36047034300,LI - Not Losing Low-Income Households
36047035000,LI - Not Losing Low-Income Households
36047020100,MHI - Advanced Gentrification
36047020500,MHI - Advanced Gentrification
36047020700,MHI - At Risk of Exclusion
36047021300,LI - Not Losing Low-Income Households
36047022100,LI - Ongoing Displacement of Low- Income Households
36047022700,MHI - Advanced Gentrification
36047023500,LI - Not Losing Low-Income Households
36071011400,LI - Not Losing Low-Income Households
36071012100,LI - Not Losing Low-Income Households
36071012200,MHI - At Risk of Exclusion
36071014800,LI - Ongoing Displacement of Low- Income Households
36047037100,LI - Ongoing Displacement of Low- Income Households
36081002200,LI - Ongoing Displacement of Low- Income Households
36081004700,LI - Not Losing Low-Income Households
36081005200,LI - Not Losing Low-Income Households
36081005400,LI - At Risk of Gentrification
36081006100,LI - Ongoing Gentrification
36081006300,MHI - Advanced Gentrification
36081007100,MHI - Not Losing Low-Income Households
36081008100,LI - Ongoing Displacement of Low- Income Households
36081008300,LI - Ongoing Displacement of Low- Income Households
36081008800,MHI - Displacement of LI hh - Ongoing Exclusion
36081009500,MHI - At Risk of Exclusion
36081009800,LI - At Risk of Gentrification
36081010500,LI - Ongoing Gentrification
36081011300,MHI - Advanced Gentrification
36081013700,LI - Ongoing Gentrification
36081015300,LI - Not Losing Low-Income Households
36081015400,LI - Not Losing Low-Income Households
36081016400,MHI - Advanced Gentrification
36079010200,LI - Not Losing Low-Income Households
36079010300,LI - Not Losing Low-Income Households
36079010500,MHI - At Risk of Exclusion
36079011200,LI - Not Losing Low-Income Households
36079011300,LI - Not Losing Low-Income Households
36079011500,LI - Not Losing Low-Income Households
36079011700,LI - Not Losing Low-Income Households
36079011800,LI - Ongoing Displacement of Low- Income Households
36047053000,LI - Not Losing Low-Income Households
36047053400,LI - Not Losing Low-Income Households
36047054700,LI - Ongoing Gentrification
36047054800,LI - Not Losing Low-Income Households
36047055300,MHI - Advanced Gentrification
36047055500,MHI - Advanced Gentrification
36047055800,LI - Not Losing Low-Income Households
36047056300,LI - Ongoing Gentrification
36047056400,MHI - Displacement of LI hh - Ongoing Exclusion
36047056900,MHI - Advanced Gentrification
36047057400,MHI - At Risk of Exclusion
36047057500,MHI - Advanced Gentrification
36047059200,LI - At Risk of Gentrification
36047059300,MHI - Advanced Gentrification
36047059800,LI - Not Losing Low-Income Households
36047060800,LI - At Risk of Gentrification
36047063800,MHI - Displacement of LI hh - Ongoing Exclusion
36047064400,MHI - At Risk of Exclusion
36047065400,MHI - At Risk of Exclusion
36047065800,MHI - At Risk of Exclusion
36047068200,MHI - Advanced Gentrification
36081037600,MHI - Displacement of LI hh - Ongoing Exclusion
36081045800,LI - Not Losing Low-Income Households
36081046600,LI - Not Losing Low-Income Households
36081047000,LI - At Risk of Gentrification
36081047600,MHI - At Risk of Exclusion
36081048200,MHI - Not Losing Low-Income Households
36081048300,LI - Not Losing Low-Income Households
36081049200,LI - At Risk of Gentrification
36081049900,LI - Not Losing Low-Income Households
36081050700,LI - Not Losing Low-Income Households
36081051100,MHI - Displacement of LI hh - Ongoing Exclusion
36081054200,MHI - Not Losing Low-Income Households
36081055300,LI - Not Losing Low-Income Households
36047073000,MHI - Not Losing Low-Income Households
36047073600,LI - Not Losing Low-Income Households
36047075000,LI - Not Losing Low-Income Households
36047075400,MHI - At Risk of Exclusion
36047076000,LI - Not Losing Low-Income Households
36047077200,MHI - Not Losing Low-Income Households
36047077600,MHI - Not Losing Low-Income Households
36047078400,MHI - Not Losing Low-Income Households
36047093600,MHI - Not Losing Low-Income Households
36047095000,MHI - Not Losing Low-Income Households
36047096200,MHI - Not Losing Low-Income Households
36047099200,MHI - Not Losing Low-Income Households
36047099600,MHI - Displacement of LI hh - Ongoing Exclusion
36081057700,LI - At Risk of Gentrification
36081058000,MHI - Not Losing Low-Income Households
36081059300,LI - Not Losing Low-Income Households
36081059400,MHI - Advanced Gentrification
36081060800,MHI - At Risk of Exclusion
36047038700,LI - Ongoing Displacement of Low- Income Households
36047038800,MHI - Advanced Gentrification
36047039200,LI - At Risk of Gentrification
36081063700,MHI - Displacement of LI hh - Ongoing Exclusion
36081063800,MHI - Displacement of LI hh - Ongoing Exclusion
36081065400,MHI - Advanced Gentrification
36081065702,LI - Not Losing Low-Income Households
36081066300,MHI - At Risk of Exclusion
36081069000,MHI - Advanced Gentrification
36081073700,LI - Not Losing Low-Income Households
36081073900,MHI - Displacement of LI hh - Ongoing Exclusion
36081076902,MHI - Displacement of LI hh - Ongoing Exclusion
36047039800,LI - Ongoing Displacement of Low- Income Households
36047040000,LI - Ongoing Displacement of Low- Income Households
36047040600,LI - Not Losing Low-Income Households
36047041000,LI - Not Losing Low-Income Households
36047042000,LI - At Risk of Gentrification
36047042700,LI - Ongoing Gentrification
36047042900,LI - Ongoing Gentrification
36047043200,LI - Not Losing Low-Income Households
36047044000,LI - Ongoing Displacement of Low- Income Households
36047044200,MHI - Advanced Gentrification
36047044700,LI - Ongoing Gentrification
36081077905,LI - Not Losing Low-Income Households
36047045600,LI - At Risk of Gentrification
36047046400,LI - Ongoing Displacement of Low- Income Households
36047048200,LI - Not Losing Low-Income Households
36047048400,LI - At Risk of Gentrification
36047048600,LI - Not Losing Low-Income Households
36047051500,MHI - Advanced Gentrification
36047052300,LI - Not Losing Low-Income Households
36081018300,LI - Ongoing Gentrification
36081018900,LI - At Risk of Gentrification
36081021400,LI - Not Losing Low-Income Households
36081023200,LI - Not Losing Low-Income Households
36081023600,LI - Ongoing Displacement of Low- Income Households
36081024300,MHI - Not Losing Low-Income Households
36081025900,LI - At Risk of Gentrification
36081026700,LI - Not Losing Low-Income Households
36081027900,LI - At Risk of Gentrification
36081028500,LI - Ongoing Displacement of Low- Income Households
36081028800,LI - Not Losing Low-Income Households
36081032800,LI - Not Losing Low-Income Households
36081034700,LI - Not Losing Low-Income Households
36081035200,MHI - Not Losing Low-Income Households
36047102200,LI - Not Losing Low-Income Households
36059404600,MHI - At Risk of Exclusion
36059404800,LI - Not Losing Low-Income Households
36059405000,LI - Ongoing Gentrification
36059405400,LI - Not Losing Low-Income Households
36059405800,LI - Ongoing Displacement of Low- Income Households
36059405900,LI - Ongoing Displacement of Low- Income Households
36059406202,MHI - Not Losing Low-Income Households
36059406400,MHI - At Risk of Exclusion
36081080302,LI - Not Losing Low-Income Households
36081083800,LI - At Risk of Gentrification
36081084000,LI - Not Losing Low-Income Households
36081085700,LI - At Risk of Gentrification
36081086500,LI - Not Losing Low-Income Households
36081087100,LI - Not Losing Low-Income Households
36081088400,LI - Not Losing Low-Income Households
36081091900,LI - Not Losing Low-Income Households
36081092800,MHI - At Risk of Exclusion
36081093800,LI - Not Losing Low-Income Households
36081094202,LI - Ongoing Displacement of Low- Income Households
36081094500,MHI - Not Losing Low-Income Households
36081098100,MHI - At Risk of Exclusion
36059300100,LI - Not Losing Low-Income Households
36059300700,LI - Not Losing Low-Income Households
36059300900,MHI - At Risk of Exclusion
36081103900,MHI - Not Losing Low-Income Households
36081105900,MHI - Not Losing Low-Income Households
36081109700,MHI - At Risk of Exclusion
36081113300,MHI - Displacement of LI hh - Ongoing Exclusion
36081114700,MHI - At Risk of Exclusion
36081115700,LI - Not Losing Low-Income Households
36081119300,LI - Not Losing Low-Income Households
36059301102,LI - Not Losing Low-Income Households
36059301500,MHI - At Risk of Exclusion
36059301600,MHI - Not Losing Low-Income Households
36059301800,LI - Not Losing Low-Income Households
36059302000,LI - Not Losing Low-Income Households
36059302501,MHI - At Risk of Exclusion
36059302800,MHI - Displacement of LI hh - Ongoing Exclusion
36059303101,MHI - At Risk of Exclusion
36059303201,LI - Not Losing Low-Income Households
36059303600,LI - Not Losing Low-Income Households
36059407102,LI - Not Losing Low-Income Households
36059407302,LI - Not Losing Low-Income Households
36059407600,LI - Not Losing Low-Income Households
36059407801,LI - Not Losing Low-Income Households
36059408000,MHI - Not Losing Low-Income Households
36059408700,LI - Ongoing Displacement of Low- Income Households
36059408800,LI - Not Losing Low-Income Households
36059409000,LI - Not Losing Low-Income Households
36059409200,LI - Ongoing Gentrification
36059303800,LI - Not Losing Low-Income Households
36059304002,LI - Not Losing Low-Income Households
36085011402,MHI - Advanced Gentrification
36085012200,MHI - At Risk of Exclusion
36085013400,LI - Not Losing Low-Income Households
36085013800,MHI - Not Losing Low-Income Households
36085014700,MHI - At Risk of Exclusion
36085015601,MHI - Displacement of LI hh - Ongoing Exclusion
36085015603,MHI - Not Losing Low-Income Households
36085017600,MHI - Not Losing Low-Income Households
36085024700,LI - Not Losing Low-Income Households
36085029102,LI - Not Losing Low-Income Households
36081122701,LI - Not Losing Low-Income Households
36081124100,MHI - At Risk of Exclusion
36081130100,LI - Not Losing Low-Income Households
36081133300,MHI - At Risk of Exclusion
36081137700,LI - Not Losing Low-Income Households
36081144100,MHI - Displacement of LI hh - Ongoing Exclusion
36085031902,LI - Not Losing Low-Income Households
36087010200,LI - Not Losing Low-Income Households
36087010501,MHI - At Risk of Exclusion
36087011800,LI - Not Losing Low-Income Households
36059409700,LI - Not Losing Low-Income Households
36059409800,LI - Not Losing Low-Income Households
36059410000,LI - Not Losing Low-Income Households
36059410300,LI - Not Losing Low-Income Households
36059410700,LI - Not Losing Low-Income Households
36059410800,LI - Not Losing Low-Income Households
36059411000,LI - Not Losing Low-Income Households
36059411301,MHI - At Risk of Exclusion
36059411700,LI - Not Losing Low-Income Households
36059412100,LI - Not Losing Low-Income Households
36085002002,MHI - Displacement of LI hh - Ongoing Exclusion
36085007000,LI - Not Losing Low-Income Households
36085009700,LI - Ongoing Displacement of Low- Income Households
36085011201,LI - Not Losing Low-Income Households
36059412302,LI - Not Losing Low-Income Households
36059412800,MHI - At Risk of Exclusion
36059413100,LI - Ongoing Displacement of Low- Income Households
36059413200,LI - Not Losing Low-Income Households
36059413400,MHI - Displacement of LI hh - Ongoing Exclusion
36087012700,LI - Not Losing Low-Income Households
36087013300,MHI - At Risk of Exclusion
36059415101,LI - Not Losing Low-Income Households
36059415201,MHI - At Risk of Exclusion
36059415202,MHI - At Risk of Exclusion
36059415401,MHI - At Risk of Exclusion
36059416100,MHI - Displacement of LI hh - Ongoing Exclusion
36059416201,LI - Not Losing Low-Income Households
36059416500,LI - Not Losing Low-Income Households
36059416701,LI - Not Losing Low-Income Households
36059517000,MHI - Displacement of LI hh - Ongoing Exclusion
36059517200,LI - Not Losing Low-Income Households
36059517500,MHI - Displacement of LI hh - Ongoing Exclusion
36059517600,LI - Not Losing Low-Income Households
36059517802,LI - Not Losing Low-Income Households
36059518000,LI - Not Losing Low-Income Households
36059518201,MHI - At Risk of Exclusion
36059518300,MHI - Displacement of LI hh - Ongoing Exclusion
36059518501,MHI - At Risk of Exclusion
36059518900,LI - Ongoing Gentrification
36059519000,LI - Not Losing Low-Income Households
36059519200,LI - Ongoing Gentrification
36059519703,MHI - At Risk of Exclusion
36059519802,MHI - At Risk of Exclusion
36059520001,LI - Not Losing Low-Income Households
36059520002,LI - Not Losing Low-Income Households
36059520402,LI - Not Losing Low-Income Households
36059520502,MHI - Advanced Gentrification
36059520800,LI - Ongoing Displacement of Low- Income Households
36059521000,LI - Ongoing Gentrification
36059521500,MHI - At Risk of Exclusion
36059521801,MHI - At Risk of Exclusion
36059521802,MHI - At Risk of Exclusion
36061000202,LI - Not Losing Low-Income Households
36061001001,LI - Ongoing Gentrification
36103110101,MHI - At Risk of Exclusion
36103110402,LI - Not Losing Low-Income Households
36103110502,MHI - Displacement of LI hh - Ongoing Exclusion
36103110801,MHI - At Risk of Exclusion
36103111202,LI - Not Losing Low-Income Households
36103111401,MHI - At Risk of Exclusion
36103111402,MHI - At Risk of Exclusion
36103111701,LI - Ongoing Gentrification
36103111704,MHI - At Risk of Exclusion
36103111801,MHI - At Risk of Exclusion
36103112102,MHI - At Risk of Exclusion
36103112211,MHI - At Risk of Exclusion
36103112213,MHI - At Risk of Exclusion
36059303500,LI - Not Losing Low-Income Households
36061019800,LI - Ongoing Gentrification
36047081400,LI - Ongoing Gentrification
36047074200,MHI - Not Losing Low-Income Households
36081145102,MHI - At Risk of Exclusion
36059517101,LI - Not Losing Low-Income Households
36081150701,MHI - Displacement of LI hh - Ongoing Exclusion
36005000200,MHI - Displacement of LI hh - Ongoing Exclusion
36005016000,MHI - Not Losing Low-Income Households
36005020200,LI - Not Losing Low-Income Households
36005031000,MHI - Displacement of LI hh - Ongoing Exclusion
36005035800,MHI - Displacement of LI hh - Ongoing Exclusion
36005040900,MHI - Not Losing Low-Income Households
36005042300,LI - Not Losing Low-Income Households
36005014100,LI - Ongoing Displacement of Low- Income Households
36047099800,MHI - Not Losing Low-Income Households
36111951500,LI - Not Losing Low-Income Households
36081124700,MHI - At Risk of Exclusion
36047011700,MHI - Advanced Gentrification
36047014500,MHI - Advanced Gentrification
36047016100,MHI - At Risk of Exclusion
36047017400,MHI - Not Losing Low-Income Households
36047021700,LI - Ongoing Displacement of Low- Income Households
36047026000,LI - Ongoing Displacement of Low- Income Households
36047031400,LI - Ongoing Displacement of Low- Income Households
36047036200,LI - Ongoing Displacement of Low- Income Households
36047040400,LI - Not Losing Low-Income Households
36047043100,LI - Ongoing Gentrification
36047044300,LI - Ongoing Displacement of Low- Income Households
36047048100,MHI - Advanced Gentrification
36047049000,LI - Ongoing Gentrification
36047050100,MHI - Advanced Gentrification
36047050600,LI - Ongoing Displacement of Low- Income Households
36047054400,LI - Not Losing Low-Income Households
36047057300,MHI - Advanced Gentrification
36047059100,MHI - Advanced Gentrification
36047064600,MHI - Displacement of LI hh - Ongoing Exclusion
36047081800,LI - Not Losing Low-Income Households
36047083800,LI - Not Losing Low-Income Households
36059301200,MHI - Displacement of LI hh - Ongoing Exclusion
36059302300,MHI - At Risk of Exclusion
36059303102,MHI - At Risk of Exclusion
36059405100,LI - Not Losing Low-Income Households
36059406100,MHI - Displacement of LI hh - Ongoing Exclusion
36059407502,LI - Not Losing Low-Income Households
36059408600,LI - Ongoing Gentrification
36059409900,MHI - Not Losing Low-Income Households
36059413002,LI - Not Losing Low-Income Households
36059414201,LI - Not Losing Low-Income Households
36059414700,MHI - At Risk of Exclusion
36059415300,LI - Ongoing Gentrification
36059519702,MHI - At Risk of Exclusion
36059521601,LI - Not Losing Low-Income Households
36061001501,LI - Ongoing Gentrification
36061003900,MHI - Advanced Gentrification
36061006900,MHI - Displacement of LI hh - Ongoing Exclusion
36061007600,LI - Not Losing Low-Income Households
36061009100,LI - Not Losing Low-Income Households
36061010300,MHI - Displacement of LI hh - Ongoing Exclusion
36061012700,LI - Ongoing Gentrification
36061017401,LI - Not Losing Low-Income Households
36061018700,MHI - At Risk of Exclusion
36061021200,LI - Ongoing Gentrification
36061024700,LI - Not Losing Low-Income Households
36061026100,LI - Not Losing Low-Income Households
36061027100,LI - At Risk of Gentrification
36061029500,LI - Ongoing Gentrification
36081013500,LI - Not Losing Low-Income Households
36081014700,MHI - Advanced Gentrification
36071012900,MHI - At Risk of Exclusion
36071013300,MHI - Displacement of LI hh - Ongoing Exclusion
36071013800,MHI - Displacement of LI hh - Ongoing Exclusion
36071014700,MHI - Not Losing Low-Income Households
36079011100,MHI - Displacement of LI hh - Ongoing Exclusion
36081004500,LI - Not Losing Low-Income Households
36081024000,LI - Not Losing Low-Income Households
36081027100,LI - At Risk of Gentrification
36081028300,LI - Ongoing Displacement of Low- Income Households
36081043200,MHI - Advanced Gentrification
36081047500,LI - Not Losing Low-Income Households
36081058500,LI - At Risk of Gentrification
36081065600,MHI - Advanced Gentrification
36081067700,MHI - At Risk of Exclusion
36081070900,MHI - At Risk of Exclusion
36081072100,LI - At Risk of Gentrification
36081094203,LI - Not Losing Low-Income Households
36081125700,LI - Ongoing Gentrification
36081134700,LI - Not Losing Low-Income Households
36081157901,MHI - Displacement of LI hh - Ongoing Exclusion
36103110300,MHI - At Risk of Exclusion
36103111602,LI - Not Losing Low-Income Households
36103112104,MHI - At Risk of Exclusion
36103134703,MHI - At Risk of Exclusion
36103135103,MHI - At Risk of Exclusion
36103135401,MHI - At Risk of Exclusion
36103146606,MHI - At Risk of Exclusion
36103146704,LI - Not Losing Low-Income Households
36103147100,MHI - At Risk of Exclusion
36103158115,LI - Not Losing Low-Income Households
36103158403,LI - Not Losing Low-Income Households
36103158508,MHI - Displacement of LI hh - Ongoing Exclusion
36103158707,LI - Not Losing Low-Income Households
36103159407,LI - Not Losing Low-Income Households
36103170101,LI - Not Losing Low-Income Households
36103190601,LI - Ongoing Displacement of Low- Income Households
36103201004,LI - Ongoing Displacement of Low- Income Households
36105952300,LI - Not Losing Low-Income Households
36111950900,LI - Ongoing Displacement of Low- Income Households
36111953600,LI - Not Losing Low-Income Households
36119000801,LI - Ongoing Displacement of Low- Income Households
36119002104,LI - Not Losing Low-Income Households
36119002401,LI - Not Losing Low-Income Households
36119002600,LI - At Risk of Gentrification
36119005001,MHI - At Risk of Exclusion
36119008401,MHI - Not Losing Low-Income Households
36085002001,MHI - Displacement of LI hh - Ongoing Exclusion
36085007400,LI - Not Losing Low-Income Households
36085012100,MHI - Displacement of LI hh - Ongoing Exclusion
36085015602,MHI - Not Losing Low-Income Households
36085017700,MHI - Not Losing Low-Income Households
36087011501,MHI - At Risk of Exclusion
36059412000,LI - Not Losing Low-Income Households
36061000900,MHI - Displacement of LI hh - Ongoing Exclusion
36103111601,MHI - At Risk of Exclusion
36059412700,MHI - At Risk of Exclusion
36103112210,MHI - At Risk of Exclusion
36103122405,LI - Ongoing Gentrification
36059521400,MHI - At Risk of Exclusion
36081015600,LI - At Risk of Gentrification
36047051300,MHI - Advanced Gentrification
36081036600,LI - Not Losing Low-Income Households
36081074300,LI - Ongoing Displacement of Low- Income Households
36081117100,LI - Not Losing Low-Income Households
36081077902,MHI - At Risk of Exclusion
36085004700,LI - Ongoing Displacement of Low- Income Households
36059302101,MHI - Not Losing Low-Income Households
36059302900,MHI - At Risk of Exclusion
36059304202,LI - Not Losing Low-Income Households
36087010503,MHI - Not Losing Low-Income Households
36047058800,MHI - Not Losing Low-Income Households
36079011600,LI - Not Losing Low-Income Households
36081045400,LI - Not Losing Low-Income Households
36081056800,LI - Not Losing Low-Income Households
36081114100,MHI - At Risk of Exclusion
36081157903,MHI - At Risk of Exclusion
36081061200,MHI - Advanced Gentrification
36103146500,LI - Not Losing Low-Income Households
36103147503,MHI - At Risk of Exclusion
36047005601,LI - Not Losing Low-Income Households
36047024300,LI - Ongoing Displacement of Low- Income Households
36047051800,MHI - Not Losing Low-Income Households
36047102800,MHI - Not Losing Low-Income Households
36059407301,LI - Ongoing Gentrification
36103110102,MHI - Displacement of LI hh - Ongoing Exclusion
36103134906,LI - Not Losing Low-Income Households
36081107201,MHI - At Risk of Exclusion
36059304001,MHI - Displacement of LI hh - Ongoing Exclusion
36061013300,LI - Ongoing Gentrification
36103159506,LI - Not Losing Low-Income Households
36061022102,LI - Ongoing Displacement of Low- Income Households
36061002100,MHI - Displacement of LI hh - Ongoing Exclusion
36061010100,MHI - At Risk of Exclusion
36059408300,LI - Ongoing Displacement of Low- Income Households
36103135003,MHI - At Risk of Exclusion
36061009900,MHI - Displacement of LI hh - Ongoing Exclusion
36061017300,MHI - At Risk of Exclusion
36103112001,LI - Not Losing Low-Income Households
36061022900,LI - Not Losing Low-Income Households
36111950600,LI - Not Losing Low-Income Households
36119008404,LI - Ongoing Displacement of Low- Income Households
36047019100,MHI - Advanced Gentrification
36071014600,LI - Ongoing Displacement of Low- Income Households
36047031500,LI - Ongoing Displacement of Low- Income Households
36111952800,LI - Not Losing Low-Income Households
36111954000,LI - Not Losing Low-Income Households
36119001302,LI - At Risk of Gentrification
36119001700,LI - Not Losing Low-Income Households
36047008800,MHI - Advanced Gentrification
36081000100,MHI - At Risk of Exclusion
36047078600,LI - Not Losing Low-Income Households
36047034100,LI - Not Losing Low-Income Households
36047044800,LI - Not Losing Low-Income Households
36047049500,MHI - Advanced Gentrification
36047050300,MHI - Advanced Gentrification
36047055100,MHI - Advanced Gentrification
36047058900,MHI - Advanced Gentrification
36047072200,MHI - Not Losing Low-Income Households
36047080000,LI - Ongoing Gentrification
36047082600,LI - Not Losing Low-Income Households
36047091800,LI - Not Losing Low-Income Households
36047100800,LI - Ongoing Gentrification
36027070102,LI - Not Losing Low-Income Households
36027140400,MHI - At Risk of Exclusion
36047005400,MHI - At Risk of Exclusion
36047007000,LI - Not Losing Low-Income Households
36047013700,MHI - At Risk of Exclusion
36047015700,MHI - Displacement of LI hh - Ongoing Exclusion
36047019500,MHI - Advanced Gentrification
36047021200,LI - Not Losing Low-Income Households
36047025300,LI - Ongoing Displacement of Low- Income Households
36047026700,LI - Not Losing Low-Income Households
36059300300,LI - Not Losing Low-Income Households
36059303301,MHI - At Risk of Exclusion
36059404400,LI - Not Losing Low-Income Households
36059406001,LI - Not Losing Low-Income Households
36059408900,MHI - Advanced Gentrification
36059410400,MHI - Displacement of LI hh - Ongoing Exclusion
36059412200,LI - Ongoing Displacement of Low- Income Households
36059414301,LI - Not Losing Low-Income Households
36059415700,MHI - At Risk of Exclusion
36059517301,LI - Ongoing Displacement of Low- Income Households
36059518400,MHI - Displacement of LI hh - Ongoing Exclusion
36059519801,MHI - Displacement of LI hh - Ongoing Exclusion
36061003602,LI - Ongoing Gentrification
36061007400,MHI - At Risk of Exclusion
36061009500,MHI - Displacement of LI hh - Ongoing Exclusion
36061013200,MHI - At Risk of Exclusion
36061014602,MHI - Not Losing Low-Income Households
36061017700,LI - Not Losing Low-Income Households
36061022800,LI - At Risk of Gentrification
36061024100,LI - At Risk of Gentrification
36061028100,MHI - Advanced Gentrification
36081063900,MHI - Not Losing Low-Income Households
36081069400,MHI - Not Losing Low-Income Households
36103111802,MHI - At Risk of Exclusion
36103123002,LI - Not Losing Low-Income Households
36103135005,LI - Not Losing Low-Income Households
36103146604,LI - Not Losing Low-Income Households
36081086400,LI - Ongoing Gentrification
36081092900,LI - Not Losing Low-Income Households
36081103300,MHI - Not Losing Low-Income Households
36081120700,MHI - Displacement of LI hh - Ongoing Exclusion
36081150702,MHI - Displacement of LI hh - Ongoing Exclusion
36081157101,MHI - At Risk of Exclusion
36085000300,LI - Ongoing Displacement of Low- Income Households
36085010500,LI - At Risk of Gentrification
36103146901,MHI - Not Losing Low-Income Households
36103147501,MHI - Advanced Gentrification
36103158103,LI - Not Losing Low-Income Households
36103158304,MHI - At Risk of Exclusion
36103158710,LI - Not Losing Low-Income Households
36103159300,LI - Not Losing Low-Income Households
36071014900,MHI - At Risk of Exclusion
36087010802,MHI - At Risk of Exclusion
36087011401,MHI - At Risk of Exclusion
36105952100,MHI - At Risk of Exclusion
36111950200,LI - Not Losing Low-Income Households
36005026100,MHI - Not Losing Low-Income Households
36005028100,MHI - Not Losing Low-Income Households
36005033800,LI - Not Losing Low-Income Households
36005041400,MHI - Not Losing Low-Income Households
36079010600,MHI - Displacement of LI hh - Ongoing Exclusion
36081010100,LI - Ongoing Gentrification
36081012800,LI - Not Losing Low-Income Households
36081018200,MHI - Not Losing Low-Income Households
36081024500,LI - Not Losing Low-Income Households
36081028100,LI - At Risk of Gentrification
36111954100,LI - Not Losing Low-Income Households
36119002000,MHI - At Risk of Exclusion
36119002204,LI - Not Losing Low-Income Households
36119004300,LI - Not Losing Low-Income Households
36119005701,LI - Not Losing Low-Income Households
36119007100,MHI - At Risk of Exclusion
36081047900,LI - Not Losing Low-Income Households
36103122602,LI - Not Losing Low-Income Households
36103123500,LI - Not Losing Low-Income Households
36103124102,LI - Not Losing Low-Income Households
36103134903,MHI - At Risk of Exclusion
36103135104,MHI - At Risk of Exclusion
36103145805,LI - Not Losing Low-Income Households
36047040200,LI - Not Losing Low-Income Households
36047029200,LI - Ongoing Displacement of Low- Income Households
36059404500,LI - Not Losing Low-Income Households
36059406201,LI - Not Losing Low-Income Households
36059408500,MHI - At Risk of Exclusion
36059409500,LI - Not Losing Low-Income Households
36059410500,LI - Ongoing Displacement of Low- Income Households
36005031200,MHI - Displacement of LI hh - Ongoing Exclusion
36005048400,MHI - Displacement of LI hh - Ongoing Exclusion
36059518600,MHI - Not Losing Low-Income Households
36061015001,MHI - At Risk of Exclusion
36085020100,LI - Not Losing Low-Income Households
36081109900,MHI - Displacement of LI hh - Ongoing Exclusion
36081116100,LI - Not Losing Low-Income Households
36103146706,MHI - Not Losing Low-Income Households
36059300400,LI - Not Losing Low-Income Households
36059302400,LI - Ongoing Displacement of Low- Income Households
36059303202,LI - Ongoing Displacement of Low- Income Households
36059404300,MHI - At Risk of Exclusion
36085027301,LI - Not Losing Low-Income Households
36087012000,LI - Ongoing Displacement of Low- Income Households
36059415500,MHI - At Risk of Exclusion
36059517102,LI - Not Losing Low-Income Households
36059518502,LI - Not Losing Low-Income Households
36059520200,LI - Ongoing Displacement of Low- Income Households
36059521100,LI - Ongoing Gentrification
36059522000,LI - Not Losing Low-Income Households
36103110401,MHI - At Risk of Exclusion
36119004100,LI - Not Losing Low-Income Households
36119005002,MHI - Displacement of LI hh - Ongoing Exclusion
36119006801,MHI - At Risk of Exclusion
36119007600,MHI - Displacement of LI hh - Ongoing Exclusion
36119008403,LI - Ongoing Displacement of Low- Income Households
36047016000,MHI - Advanced Gentrification
36047018100,MHI - Advanced Gentrification
36047021500,MHI - Not Losing Low-Income Households
36081056700,MHI - Not Losing Low-Income Households
36081134100,MHI - At Risk of Exclusion
36047024200,LI - Not Losing Low-Income Households
36071014400,MHI - Displacement of LI hh - Ongoing Exclusion
36081058900,LI - At Risk of Gentrification
36081064101,LI - Ongoing Displacement of Low- Income Households
36081065900,MHI - Not Losing Low-Income Households
36081067900,LI - Not Losing Low-Income Households
36085003600,LI - Ongoing Displacement of Low- Income Households
36079011000,LI - Not Losing Low-Income Households
36005023200,MHI - Displacement of LI hh - Ongoing Exclusion
36047003300,MHI - At Risk of Exclusion
36047004600,MHI - At Risk of Exclusion
36047010100,LI - At Risk of Gentrification
36047058600,LI - Not Losing Low-Income Households
36081048500,LI - Not Losing Low-Income Households
36081050400,LI - Not Losing Low-Income Households
36081054700,LI - At Risk of Gentrification
36119000300,LI - Not Losing Low-Income Households
36119000802,LI - Ongoing Gentrification
36005027900,MHI - Not Losing Low-Income Households
36081080900,LI - Not Losing Low-Income Households
36103111506,LI - Not Losing Low-Income Households
36103112204,MHI - Displacement of LI hh - Ongoing Exclusion
36103122502,MHI - Not Losing Low-Income Households
36047072600,MHI - At Risk of Exclusion
36027140700,MHI - At Risk of Exclusion
36061015500,MHI - Not Losing Low-Income Households
36061016100,MHI - At Risk of Exclusion
36061018300,MHI - At Risk of Exclusion
36061019300,LI - At Risk of Gentrification
36061023600,LI - Not Losing Low-Income Households
36047074600,MHI - At Risk of Exclusion
36103170201,MHI - At Risk of Exclusion
36103201003,LI - Not Losing Low-Income Households
36047041402,LI - At Risk of Gentrification
36047042400,LI - Ongoing Displacement of Low- Income Households
36047044500,LI - Ongoing Displacement of Low- Income Households
36047047700,MHI - Advanced Gentrification
36047051900,MHI - Advanced Gentrification
36061001402,LI - Not Losing Low-Income Households
36061003601,LI - Ongoing Gentrification
36061006700,MHI - At Risk of Exclusion
36061010800,MHI - Displacement of LI hh - Ongoing Exclusion
36061011500,MHI - Advanced Gentrification
36061013900,LI - Not Losing Low-Income Households
36103158001,MHI - At Risk of Exclusion
